1063 11
2703729 5102166
355259 1347
8167 6997
9452 355259
1063 16206
7548 42279
393052 93887
11534 33392
1347 2552
9033 13621
14415 349693
88366 901
1913 261446
71882 183830
355259 10534
431 217
359907 26096
217 2553
7548 38299
131861 3403
7548 31272
5981 19241
55708 212000
18033 18033
26229 259049
1913 311901
11 5102166
81284 183830
110797 10340
21294 183830
382573 1495562
221229 79620
1221 20475
160888 183830
5167 4491
1025133 33581
12813 106010
97881 10459
91894 56913
16097 2553
4940 36652
7587 481279
160727 2553
349747 42671
170540 170540
217 217
112 794864
38320 33182
3783 111779
29082 690239
8638 59898
7548 204336
88282 24515
1221 351551
190 4559
61671 189838
421438 421438
13393 15371
259049 1096
5363715 174
59832 11
3865 20292
17720 16097
532 8638
54540 1318
130140 1063
91894 82970
2553 66361
1315 139996
12554 24810
140258 94475
183830 190
483322 5395
5448 36797
2553 1063
359664 123918
1097 2553
3835 23376
204336 204336
21642684 1096
246806 190
1444 183830
5395 599789
507 160888
3722648 204336
88976 61671
1330169 2672
10561 1063
17720 86420
246806 656
2553 353247
352605 431
1221 170137
7234 509452
16011 158058
22146 73976
57768 2553
4359 5499
77111 77111
7234 243
160749 1063
2776 4359
140258 62025
65437 9311108
4612 25308
4583 88233
2553 3783
59832 19528
33991 2553
525014 8167
29191 22690
973944 41520
140258 463701
349947 11184
961204 171101
237 59832
1580263 1096
300380 422799
2437509 25277
57600 352605
3193 9236
19141 38673
41284 19467
71882 55365
6439 349747
259956 1913
39535 90845
80429 42771
1096 190
17720 532
13640 109865
1913 77502
3089 259049
3783 16097
4647 3783
127519 183830
59898 59898
36093 47
10561 5805
2553 160888
174 1315
4587 350585
13034 295526
2553 104177
26034 360072
34819 24252
351 152859
1886306 139996
44054 66577
10459 12554
431 245029
230928 2771081
1434984 5805
5499 124592
5435 2546
19528 1097
183830 3247
24460644 15371
246806 14927
1913 261446
49396 248555
78911 2618859
213251 4583
183830 190
178931 1996
3835 2551
547 350585
1927 67549
190 246806
109865 5093627
1063 33392
4559 16097
33991 352691
190 2553
373934 183830
455934 5140
1096 18033
183830 35142
190 13986
18610 27164
9752 9752
358629 160727
183830 1096
22146 366853
246806 246806
30811 355259
2806 2806
201639 6576
4584 204336
2553 22817
8167 1221
174 183830
66060 96176
555875 24231
309 183830
3722648 9752
1923 14665
224600 15981
32980 3323
1096 18033
4584 3405
5375 36652
26434170 212832
690239 32980
183830 246806
6001 309
2552 2553
1097 2989
3193 200541
59898 2553
62305 45193
3324 539586
40813 59693
30745 3835
26916 1347
183830 4758
33392 95363
39535 431
2480 5395
961204 208171
7234 29082
54960 160888
160749 91843
106598 45193
10339 10339
8167 961204
2553 355
2553 183830
1157 4587
1566959 59832
1063 54223
355259 355259
1566959 537684
56913 19141
15915 39373
61162 3247
94677 3783
74933 16097
3403 799
355259 4674
35605 7075582
54223 10861
38673 1221
400560 249682
18033 18033
81284 1097
1791 15185
62189 6439
57522 10459
7548 343064
303443 419379
24087 190
1096 217
25570 259049
259049 12554
23928 2552
1424841 404
140258 222165
3071 18033
71882 1082
782 12554
1096 237
3026 112
3038570 77447
183830 1096
62002 9621
79620 16097
451575 1914
2553 89219
1313353 21396
3323 109865
243 243
18602 75221
2551 57893
171154 1063
140258 30491
259049 94475
5087 17053
22690 16102
183830 9018
59832 170540
6576 4301
268776 111779
400560 140258
489580 1061607
415467 54540
7548 13986
1574 19141
21859 48774
11534 30998
1347 25277
4215 13932
10861 10861
3722648 1927
4583 9621
243661 13280
455941 7548
1913 12528
455941 1347
30491 5087
4491 19422
81779 350076
1347 42771
55708 3914
37175 15623
1195 24131
6576 656
7234 21469
174710 4940
310122 49425
1096 13711
23875 29082
18033 88233
17720 17720
38673 5140
13986 1096
53446 10673
259049 259049
22146 366853
139996 18033
2553 2553
15371 23875
1096 18033
2989 41284
259049 7548
354045 281197
217 1096
160741 369868
94475 160727
291263 259049
243 73
123945 13986
4014 11125
259049 2319152
190 59832
213251 243
351636 93917
85180 183830
1347 455941
62060 217
139996 183830
371135 3064562
17011 229774
5625 136541
217 190
174 47
33991 1580263
57768 31843
21776 961204
216091 217
6003262 127160
10459 71867
1096 18033
119477 1096
38320 2552
2806 27561
109981 59832
42088 5102166
95844 3247
217 2553
50951 8638
509452 12549
5375 4940
1221 170137
799 170137
243 8850
9236 350585
2537 140258
5093627 2553
1572413 109865
507 13172
78306 278
12554 13640
8850 25277
170137 1221
1347 1450540
243 19850
38673 399966
1063 130925
351 53974
5375 5375
690239 23376
352533 1096
280765 25261
259049 4803
13986 25147
1096 1096
3963014 79225
362480 447653
349947 190
217 1315
2484 55708
246806 507
71882 3324
292116 190
16073 160727
1347 13640
150328 25184
25843 259049
19528 9622
959 183830
3783 160749
47 2806
190 170104
1347 15371
183830 1096
63897 140258
15371 419379
44054 259049
355259 25308
94475 2553
13754 160727
140258 47
13172 3429
170540 1330169
45193 183830
55708 35080
20525 45193
8850 2776
19850 1167
2289650 7940
1315 5102166
1042781 17165
799 85180
3722648 59832
7548 42279
33581 160727
160749 91843
351636 1096
1097 217
961204 1096
278 125682
11706 111779
7548 42279
6081 92490
1935 10861
3783 190
6289 9252
4587 95363
497 481279
24810 1221
350585 507
183830 183830
14927 123230
165 47
111779 2553
259049 23266
19528 19528
1140 160888
183830 7548
14634 190
1270160 243718
76 176360
5435 33581
14714 46272
112 21054
61163 2553
373934 259049
94475 160727
33991 496255
507 142765
507 183830
112 13640
217 190
243 2536
183830 2553
26034 22146
29082 2776
283991 246806
150815 259049
26434170 2711038
4612 4612
190 2553
66361 3783
12554 15371
400560 140258
7498 612
217 9622
8672 25843
356740 7561
1318 690239
183830 259956
43481 43481
5805 17068
7234 690239
183830 20151
109865 353303
164471 357677
5087 109865
12554 13640
2553 139187
1097 71882
2553 26999
21776 2553
10861 7548
53345 1100996
105956 1221
4758 59832
200883 200883
26096 13621
183830 5448
3865 3741
39553 362505
3193 9236
59832 350568
7234 12554
217 1096
74933 16097
61198 109865
3403 5395
2553 4584
97182 183830
190 18828
13986 359907
13375 147567
32287 1871
9414 164471
190 21776
30491 5087
4583 4583
89384 63897
8986 109865
80429 216244
3953 1096
349985 2394159
183830 7940
259049 2552
211578 47
656 190
183830 68957
33150 6778
23928 224600
165255 350568
268776 160667
1315 3198210
44054 45193
16484 481279
15185 183830
1416033 10954630
259956 49342
278 275608
14714 4583
533 30702
140258 259049
13034 259049
3272 259049
5087 3193
57768 38673
51552 42527
9378525 123656
54540 174814
59832 246806
91843 160749
55708 47
94475 6439
5230 160888
363809 183830
117590 1923
243 183830
2552 2553
57804 26278
165999 14491
364727 190
303891 690239
139996 352605
13754 6439
961204 171101
38320 25277
1063 71882
259049 259049
103974 103974
3330 3330
9702 237
1096 1097
94475 160727
1252 2861
1096 217
323181 124066
4583 2553
5363715 295
4359 170540
463701 55708
1063 268776
357775 71882
73 7922
91894 62025
19592 867847
133418 23666
2553 2806
54540 57768
42671 42671
1096 106010
237 18033
109865 3741
2553 111779
57768 30803
183830 1087
76 13653
1347 1347
13986 1347
1913 1222
29800 29800
2553 46515
56913 37808
2553 1882112
4674 38320
25277 456
32590 50684
353847 352605
71882 2553
2065 2553
55708 351
612 9115
1580263 112
268776 183830
94475 160727
165290 353247
142765 35392
1913 311901
1927 67886
47919 183830
3038570 3038570
1874 40448
532 532
351398 351398
59832 190
18033 40253
94475 160727
2553 4583
12048 5163
3368 1923
2553 32590
134244 33991
10528 1370
359664 75
8167 656
357775 563729
2711008 212832
81624 81624
14415 34540
532 11792
280055 246806
9809 9809
8986 19586
217 18033
18033 21776
26278 160727
1390 122413
1313353 30998
12554 13640
1788 2553
7327 533
183830 8167
59832 18033
1871 112
4584 2553
5102166 2553
59832 11534
4359 4827
2553 174
268776 910381
224600 4359
5102166 139996
38299 13986
26034 250
1580263 9702
3403 258446
30811 518321
171101 25308
19240 806742
7234 7234
183830 4584
190 217
108842 1096
2553 2553
21776 2815995
38673 112
2711038 13243951
32980 30491
2552 2553
170540 25972
10861 33581
690239 32306
3783 2553
12554 3835
183830 3835
9242 14598
1096 2999890
25570 1315
533 150815
1913 34921
259049 21776
4561 14713
453220 13034
295526 6243
5585 16010
18033 183830
27130 278
8167 1096
2553 349947
19467 6497
1330169 183830
2553 32590
281197 349747
190 164007
11706 2133
190 350585
6439 94475
1222 32835
174 46410
249682 176446
217 10561
76680 3783
2552 456
5375 5375
7548 7548
190 217
170540 19141
1347 1347
2133 1061607
431 190
81779 160741
217 217
81044 15228
1221 1221
7234 1221
9703 12554
8959 28252
8167 183830
30337 1913
89384 4583
28684 53404
2553 111318
30491 5087
170540 6576
127989 3783
4583 4584
552 8627
11245 4612
94475 82970
18033 183284
1270160 243718
232523 25277
352605 217
4758 157091
32980 12554
2553 62039
518321 502204
30702 28548
7805 326292
14927 38673
350585 6440
278 16010
1315 139996
8655 13824
2553 22146
59832 4612
1575354 10459
217 2553
59832 11534
88198 140258
183830 18407
80429 26278
2607476 161458
23917 237
19528 1096
237988 1096
2553 110797
8850 1347
1315 139996
217 183830
1221 2989
1221 7234
53616 17053
6003262 2553
58304 124592
15371 140258
8850 25277
103974 49592
408310 52067
17053 135575
9207 21469
2371839 174
7500 3429
94475 160727
110797 4817
18610 13615
4584 12827071
421622 18407
13986 54540
190 18033
2551 183830
51707 13640
12554 5768
217 33552
287853 1063
1096 190
507 183830
215255 1370
27561 40509
183284 40404
1313353 2553
23685 4583
59832 183830
13640 111779
52952 3922
1791 1315
605199 467454
90832 221158
355259 36093
690239 259049
160888 12554
4583 62002
33991 5463
4040171 3038570
43481 489580
26229 532
259049 259049
1096 14634
18033 1096
47 52976
160727 4026
217 1096
30702 16061
259049 42279
1347 13640
112 106179
26897 3272
2610322 120775
21776 217
9115 612
30803 259049
8223 39535
7234 7250
105582 66754
190599 32
15371 154435
259049 295
410721 1097
5140 2536
237 43738
3247 190
1315 60709
45773 2481
455941 109865
171249 162042
27561 246806
17053 7234
183830 183830
233 4491
36082 21776
86048 9262
88198 13986
1412 83247
2311 4955
4932 2607476
1096 1097
23928 4584
4674 532
155031 15981
353247 189920
162296 414153
1580263 67886
140258 9033
249682 1056
36093 36093
74866 217
1096 1096
183830 656
259049 158058
19750 45193
1001 1097
55708 6003262
352605 4583
4612 183830
15185 4612
47 2806
1063 127295
326292 18407
2553 160888
532 19141
9621 525014
9702 690239
140258 5448
11706 85180
1096 190
3835 3837
259049 2319152
19750 451228
77944 106010
961204 961204
901 183830
10367 379833
97182 5805
278 5912
17053 1313353
140258 507
17720 1097
2480 1980
31358 13393
806601 59832
3446 17068
39535 6576
170540 2553
13640 158058
14634 16011
7234 8850
2553 2553
2553 111779
2553 1927
26034 1871
61972 21776
217 59832
111779 1586651
246806 4612
66772 29659
39757 34921
799 799
39339 4587
170137 1221
2806 47
359907 359907
19141 183406
2527 520654
73 243
54223 2989
455941 8850
455941 369868
112 278
3783 91843
27688569 41973
690239 19528
3783 150309
3783 4559
116972 16097
1580263 5435
1096 217
5805 1096
112 901
434159 4817
160888 351636
92829 416873
217 1096
42671 310237
2553 13986
160888 160888
8167 13422
16011 85180
59832 1096
2553 3783
2553 2551
1221 13986
6778 140258
3193 901
416912 507
94475 94475
350585 21776
1315 3198210
7805 183830
183830 170540
1063 3783
35255 35255
10861 13034
157091 102969
13918 57042
2553 53217
42671 2150
9033 140258
799 7234
18033 11534
4587 350585
32 37615
157091 42088
7234 10189
5140 243
112 23169
15903 1063
62039 25184
3193 21469
217 8167
273307 273307
414688 10459
2551 110797
422799 55708
142765 94475
1063 2553
18407 1097
6375 140258
1315 59832
30491 180312
139996 183830
353247 2771081
1097 4584
29082 213251
3783 3783
61198 2776
57768 5087
32590 135303
18033 59832
4612 79232
22940 2553
85180 183830
352605 352605
4674 4674
13986 183830
61972 7073
62002 9621
3914 10861
221158 224600
25277 59832
1221 3403
2553 2553
303443 799
17011 24266
5584 565157
1140 278
259956 112
1723 3071
84734 95363
13986 150815
30803 8850
7234 165857
183830 21776
69566 77111
13986 2553
373934 2607476
217 190
134140 16073
1886306 139996
170137 1913
36082 77502
79200 82970
690239 212832
29082 96132
3071 25277
1221 55708
50523 156036
246806 139996
94475 160727
112 799
1096 160888
89094 895515
259049 259049
230928 183830
26096 60559
135575 61198
26031 26031
73603 1347
332026 76023
60709 119477
69917 8634
1238172 1240384
1913 2553
61972 183830
59832 11534
599789 213251
3730929 73260
47 2806
690239 213251
160741 160741
243610 456
3751 1934
77502 278
959 157091
961204 36093
961204 60400
29082 112
1097 19528
161158 1882112
4612 2481
12554 131861
42088 66772
45193 459444
1424841 4803
246806 3741
351636 259049
183830 160727
509452 7502
19141 351398
15371 141608
3193 1056
292611 183830
157091 1063
1096 17720
1063 2553
782 690239
204336 7327
139996 1096
160749 1063
353247 237
160888 71882
112 147135
1315 139996
254434 1424841
46419 89
140258 16011
25570 3783
5805 355259
959 176446
1096 174
122854 77447
507 3247
363967 130140
6558 183830
106010 1097
961204 171101
259049 2319152
15371 4612
25387 43491
403127 9061
7548 259049
1096 59832
183830 481279
7548 103974
961204 174
88198 49490
183830 3783
9703 2414
353247 353247
7234 17053
2553 10339
2553 14714
2553 32590
259049 42279
1063 4584
5102166 2553
41284 160727
2552 2553
183830 183830
1347 9311108
352605 352605
1096 18033
1444 183830
127519 90839
3722648 353247
213337 109865
139996 54540
9972 94475
4612 26973
3038570 122854
81067 373180
47035 6169
2776 12554
19528 367546
603299 91894
139996 60709
34540 351479
1913 4584
62039 1063
25277 12554
507 112054
1221 351551
91894 65090
400560 210857
466348 1500226
1096 190
259049 79620
7234 29489
47 2806
217 190
33150 4612
213251 140258
1221 17053
1721422 11184
2553 21776
3247 157091
183830 5395
1096 18033
5093627 160888
136423 62305
47881 183830
431 190
16032669 4639
3722648 1096
533 532
2553 4584
160727 190
25308 14274
1063 33392
4674 4674
4940 4940
190 190
243 1347
1082 2553
160727 85180
1347 1347
442882 23376
208691 208691
6340 8167
208532 217
183830 82970
7234 2480
2861 9702
532 30745
4560 272439
4674 10459
277117 338449
19141 263903
349747 15614
259049 14339
24355 160727
1063 4587
1096 217
2553 17995
71862 66060
270554 15228
190 128355
157091 11534
555295 261446
59832 303891
183830 3247
2101181 5102166
532 533
18033 59832
12554 13640
183830 18407
94475 160727
2776 1167
4561 2553
353247 13780
9452 57600
2257313 5914693
1096 160888
507 2553
3247 11503
4040171 3038570
1097 1096
237 81624
1566959 4803
8167 1096
91894 56913
183830 170540
17053 351551
6112 537684
59832 246806
106010 1097
3247 76696
8167 57042
1221 45193
47035 6169
419379 93887
23 111779
799 799
183830 59832
183830 690239
59832 18033
85180 183830
406881 54540
1096 46410
1063 183830
1996 233109
190 363809
2553 144171
6439 221158
1096 1096
1096 451575
1578693 18033
183830 183830
19750 23875
8 42671
8167 351636
3783 3783
9033 1943
2553 22146
29832 1096
259049 18407
16707 1723
4584 16097
959 961204
2989 2989
377236 291263
190 14634
7548 45193
59832 1097
10561 3550
183830 483322
25308 190
4674 76
13034 123945
3089 376030
139996 217
13640 243
29082 42771
146155 146155
33150 170540
2553 259049
1096 190
12114 19068
2553 3783
12048 377403
7548 29800
371135 1063
30491 5087
12554 13640
1874 212832
52976 214925
71882 53616
6685 161458
532 49387
2553 66772
18033 1096
25895 35392
217 183830
94475 160727
1580263 246806
3324 158058
1318 76
4612 174
68759 16707
12554 89759
2618859 351398
54156 32225
244867 2553
373180 15228
21776 141183
1238457 57768
1936 6750
6433 6001
722 217
1096 106010
1913 259956
217 421622
59832 1097
2553 4584
43481 18878
21776 3963014
2551 5102166
190 259049
32547 1927
8672 5088
59832 190
1221 325817
35142 895515
5805 2838101
1330169 351636
355259 330739
40404 2551
26916 38673
2553 259049
1096 217
1347 118750
183830 59832
5448 39535
5275827 79620
140258 174
2553 366853
23928 23928
85180 3308
2553 118744
350585 217
183830 9311108
2553 183830
552 6778
170540 246806
4862 357775
259049 1678375
1063 2553
183830 163996
8986 54223
357775 9900
2553 230928
34921 213251
684 1252
901 278
217 27691113
128948 656
183830 71882
14634 2553
2553 230928
1318 90766
23800 57768
130140 120775
140617 1096
23673 7234
8167 1097
39002 2101181
690239 140258
190 5448
165255 162296
2481 18407
5140 11273
95772 4827
36962 1221
1996 7526
30390 1096
21776 38320
351636 2553
2553 15207
9702 1221
170540 183830
3783 3783
61429 1886306
44 183830
23875 599789
901 4215
109865 25277
7234 11973
454839 3247
54540 4803
1096 18033
521740 85180
799 30416
62002 2553
10861 10861
160888 217
160741 127537
18138 152859
78256 117266
4977 12492
112 9809
1096 18033
4491 20101
249682 323181
140640 353247
18033 352605
14843921 71882
1566959 2675658
1096 190
183830 183830
3193 109328
1996 270092
1096 190
13415 9311108
59832 1096
91894 56913
16010 2776
4032 19750
5163 142050
533 130529
259049 146155
18138 5499
230634 366853
170540 351636
599789 45388
2553 4583
109865 26106
656 10340
7548 4674
1927 24252
1063 217
237 183284
278 213251
224600 4827
3751 57775
183830 2553
29082 8167
14714 2553
71882 190
243 232523
158058 45193
82445 97881
782 8655
1584278 2553
354603 90832
75 259049
246806 355259
10861 12528
183830 1566959
259049 5230
259049 1935
97881 39535
704435 2843
55708 10861
21776 33991
4612 1063
1222 259049
2553 22940
399659 66754
268776 14274
183830 2553
5448 200883
1566959 1564084
2650582 37054
160741 369868
349747 6439
353247 2771081
1096 1097
1167 1308969
190 217
1096 63897
246676 30745
140258 4284
259049 2319152
17084 94475
2553 17877
7234 1221
5140 189838
6026515 57522
38673 8850
4032 190
139996 60709
376175 565157
11 259049
124066 507
161158 2101181
690239 183830
78306 160727
1096 15185
961204 171101
10367 549405
2552 15207
25501 48774
414688 116433
42279 32620
10340 60709
1623 901
90198 94030
49342 1252
353247 4491
12165 55708
52474 139996
1096 8167
160888 246806
15793 15791
190 149968
2711008 1061607
29082 13640
190 24460644
246806 20151
217 183284
2553 4561
259049 9702
13375 2553
4583 7805
29082 690239
419379 263357
10459 32547
799 2553
249682 4674
362075 297545
2989 7234
4014 15670
1063 2553
40506 40506
1063 5102166
17053 799
18033 1097
3722648 81284
106010 246806
11184 21776
23928 6112
200883 351398
263206 263206
135303 4584
106010 1097
190 5625
16097 143010
1097 75
60131 507
277117 352605
38673 16097
18033 18033
507 14634
2989 5805
5448 57522
2553 22940
47 24237
109865 25277
13986 54540
474 441518
170104 507
3963 17720
481279 241545
1347 158058
2553 91894
350585 33991
2553 22940
160727 38673
1096 183284
217 59832
157091 1096
36082 259049
259049 2553
1315 12603
55708 1320
22690 1252
30491 229774
1097 5102166
225573 243
1096 1097
2984397 1221
217 18033
3722648 217
1096 18033
183830 160888
183830 112
93887 2553
13986 7548
22146 366853
170137 12554
111779 111779
213251 102500
1313353 21396
507 565157
2553 2553
183830 518370
1315 62002
183830 32590
456 456
243 13640
1096 1096
1575354 5805
109865 324962
1923 1874
1096 1096
12554 25277
3783 61198
26096 5805
91894 16073
13986 10861
12554 4612
1347 200883
24460644 19750
66772 2553
2776 5584
65090 656
637201 38673
15371 108818
30491 3323
1320 25972
190 2552
42088 183830
431 60709
45773 38673
1996 21827
16097 163275
4647 208683
4587 259049
19750 39941
8850 149843
350585 431
174 6919
351551 170137
799 455941
230731 21776
323181 124066
9207 3193
3326905 5805
227815 2553
3783 2553
5673927 268776
40701 551
351636 507
2961 2553
160741 183830
13390 509452
1927 216091
24231 183830
110797 10340
190 2553
1096 71882
246806 1882112
456 2536
13034 259049
351636 1886306
13640 352605
190 59832
7940 10459
363809 351398
183830 1096
88876 8850
157091 11534
35275 25277
1913 183830
183830 3722648
167208 545467
1927 507
183830 171101
419379 4674
1096 1096
431 532
94475 94475
5805 1096
190 217
507 8167
54156 94416
59832 1096
59832 17720
353847 353847
371135 371135
61972 18407
5805 2553
13986 7548
126882 65011
5773 4977
190 3783
183830 4359
190 246806
31984 684194
6112 3405
1096 1097
183830 23856
217 1096
1913 164471
355259 246806
12777 358629
2527 520654
170540 1503573
2806 47
140258 109865
112 112
36082 2553
565157 349737
217 160888
6750 86420
16011 684194
481279 2553
1096 18033
190 1096
190 133619
4508 82907
127519 90839
66772 97182
56913 33581
66772 23685
1063 11
71882 17084
3403 378246
26028 212832
112 123515
2204899 21776
13986 13986
17053 97881
7548 42279
122031 183830
96176 160749
8167 120775
68759 43481
455941 3324
59832 139996
4612 351636
157091 25308
414189 140258
47 555295
2553 1063
35392 7306
60131 2551
1874 1913
1096 1313353
325428 3926
2553 7805
106010 1096
19141 1913
42812 1927
15371 4014
3193 325428
32287 55708
4583 62002
190 91894
50523 18713
307045 85180
190 1096
259956 1913
13986 4674
1096 18033
43379 19068
4584 160888
1667 249682
12554 13640
73260 32590
259049 259049
52976 217
10165 351636
1097 656
19141 7386
350585 350585
21859 13908
690239 26106
1096 59832
296124 61198
259049 690239
190 1096
5805 17720
4584 1063
62039 1895
91894 55708
160832 158058
17720 2553
18033 220702
43547 366853
1096 190
277117 24247
8655 133273
2553 47295
44015 10459
5395 112
2553 104177
109981 382172
532 91894
62653 351632
13986 21776
71882 1315
237 237
23928 355259
2553 4561
183830 17084
5805 183830
1913 12528
1096 10795457
278 635
599789 19141
174 1097
1063 1063
1096 8167
5448 246806
137 4014
1221 208171
217 1096
690239 140258
7306 5102166
1315 183830
656 8167
961204 171101
565157 961204
190 190
690239 239986
9311108 3751
2553 506070
278 34526
2553 376175
1315 170540
1996 14598
4612 8167
1315 1886306
140258 690239
1221 7234
217 18033
16097 31984
217 190
1025133 259049
259049 259049
183830 45773
478033 221158
2607476 768413
122928 3051
19750 14927
157091 11534
118750 2553
38673 599789
259049 13986
94475 1347
1001 200883
75221 27733
26034 9880
9772 2553
299410 55708
17917 4612
7328 140258
19528 367546
4612 4612
500183 5064
1096 4583
36493 13280
13986 259049
4583 62002
259049 2319152
30491 5087
259049 221158
76 76
122854 24
237 1096
2553 135303
3835 1096
485072 259049
36082 1882112
11184 26916
217 1572724
190 1096
2989 19141
66772 248
272439 4584
23928 2553
18033 183830
59565 42527
2698133 1097
183830 183830
5395 27050
55365 183830
1096 106010
4583 9621
140258 36652
183830 1061607
1914 1913
183830 959
183830 350568
4584 32590
26096 38299
2553 10189
27105 37194
1315 60709
1330169 507
59832 10151
2552 3737341
86048 32525
55708 55708
259049 7561
190 1096
231518 3783
24921 656
164 5435
177 5146
17053 7234
929462 123515
1564826 1564826
4014 1347
134967 19763
15371 15371
272787 3783
3914 359664
13986 8627
217 201639
1096 59832
170540 8638
456 4491
183830 35363
122854 24
3783 16097
11534 246806
419379 8167
22146 230928
59832 183830
901 18033
3722648 18033
190 183830
690239 33581
2808648 9311108
4028 7020
116187 523301
3783 76680
373934 2553
259049 7548
1096 138001
2553 2553
174 3722648
3835 1347
170104 437
174 5805
2553 17995
923505 690239
437 246806
217 2101181
19141 2607476
36082 13034
1315 139996
140258 2553
94475 78659
353247 189920
355259 111779
5805 95363
13415 14415
59832 1787
13782 295
164471 603299
217 183830
116187 6439
97182 217
71882 43738
1063 2553
351636 2553
1315 60709
63897 190
799 41284
183830 259956
1221 1221
18033 1097
1096 7720
62305 4955
9157 190
57768 1222
246806 183830
248 47
1096 106010
8655 133273
183830 1347
160888 22224
243 232523
160727 455941
48770 97881
32590 2553
1320 25376
59832 690239
1980 420995
9622 2552
217 10459
376175 1096
3963014 3963014
28126 38673
7338 398686
1096 3722648
459444 1899
259049 11534
165 1575354
704435 973944
71882 32525
171249 162042
183830 454839
6003262 9311108
10537 1096
4559 454839
501239 24420
15793 15791
140258 13034
32644 507
386839 165255
45773 11
43738 36093
18033 3071
45388 25376
161458 2884771
2739725 13986
323181 2481
23685 1063
1097 1096
453037 506755
4491 190
8655 25843
246806 61198
190 1097
2989 41284
4940 36652
213251 156743
1221 17053
30491 5087
371135 5805
4583 41692
455941 8850
183830 170540
959 704435
1097 176446
183830 1315
2553 32590
1315 139996
259049 42279
90832 353847
26278 174
16061 372034
59832 11534
11534 1096
30491 5087
352605 68759
37437 183830
91620 656
8627 26106
112 3324
1347 213251
259049 2319152
799 2989
99899 259956
17295 350568
33150 63802
7548 1955
359907 7548
351636 3963
1781 2101181
520654 249682
3193 200541
170540 190
3963014 183830
27050 27050
25174 7548
112 532
106010 7234
160727 4014
2989 243661
3038570 4040171
21776 272439
267550 76
183830 71882
32287 189838
183830 4612
23875 1347
190 217
243 799
88976 61671
50910 4359
18033 12554
95363 11534
297545 2481
1096 1096
170540 60709
32 2546
1222 94475
88976 61671
2861 1056
565157 107611
160888 62002
71882 246806
6243 12554
103974 49592
1472 140258
278 5912
15185 690239
183830 6576
213251 8850
2553 5481
231404 2553
64254 33182
139996 217
111779 362708
268776 268776
2481 106010
35275 42671
5133 73
525014 15902
355259 5102166
961204 171101
690239 243
198350 233349
565157 1096
112 1082
259049 72626
38673 1347
1315 3198210
2607476 2607476
1096 59832
34921 213251
9242 120861
16011 684194
509452 94475
140258 54540
2553 4583
297545 24921
3722648 81284
183830 19110
96176 160667
2553 13986
259049 259049
25501 13986
690239 4827
15228 59832
165290 362708
57768 16010
533 532
217 18033
10861 1927
1943 259049
690239 140258
2607476 39850
1096 59832
10459 422799
161346 2626
3193 18713
94475 158058
352942 3783
3783 62039
54347 54347
183830 9543
140258 21430
463701 463701
2711038 489580
105582 1096
2553 24921
18033 1096
2536 25277
2861 259049
4587 2552
267550 16484
176620 112
34921 73
183830 352605
60709 71882
365492 10459
456 17053
22146 2553
55708 140258
19750 4014
17720 91620
1063 13918
8672 25843
4845 157091
1096 1096
1063 2553
32980 213251
14714 2553
91894 56913
2806 183830
352605 2553
56593 382573
961204 171101
17053 1347
94677 3403
90198 1195
47 2806
237988 88233
59898 419379
373934 9728
91894 91894
30491 30491
7234 1221
62025 78144
130140 16206
183830 183830
55365 170540
961204 376175
1315 139996
325428 1096
3247 1313353
140258 140258
210349 13640
7076 59832
66754 1063
3783 3783
190 59832
174 174
456 263903
217 190
157091 11534
2637235 2229542
204336 15371
109865 371135
7561 855
230634 8167
11184 246806
14713 4561
164471 164471
268776 183830
140258 160888
13034 36082
1313353 21396
2553 246806
897248 55708
259049 935136
25277 292611
1315 139996
93887 419379
140258 61198
38673 112
1318 1347
1096 18033
17720 565157
17053 7234
16194 13375
89384 53345
371135 74866
15905 16097
799 2536
1063 4584
183830 1347
32 1061607
61671 140258
268889 794864
1096 1097
9612 10495
5805 68012
85180 19141
8850 28220
1063 1063
16097 10340
7234 41284
63897 5981
7548 29800
30702 94475
170540 690239
1913 57522
106010 3722648
106010 1097
140258 39000
3330 1320
190 183830
2553 2553
38715 66361
4612 17720
171249 171249
2553 13782
351636 8167
33581 161346
9752 1063
7245 18033
1096 1096
4584 32590
1097 246806
65011 66723
2553 118582
160888 42671
4674 4674
2552 150051
1347 690239
183830 7498
29800 13986
1096 15185
2553 25308
54540 217
217 1096
373934 183830
371135 303443
2553 4583
273313 7526
2553 278766
24247 690239
3125 1487415
18033 183830
13986 150815
110797 16097
85180 13415
17720 2553
1996 14598
2553 2553
373180 224600
88876 88876
990 18138
183830 183830
17720 190
4584 2553
2553 32590
150815 259049
10954630 77447
144171 76
24759 3403
54347 140258
183830 507
404 1424841
111779 35605
18407 4584
190 174
352605 59832
3783 76680
413800 40509
2806 47
350585 95363
78417 743888
12554 13640
337 16045
4014 31158
799 246806
11184 4612
48205 32306
94475 3296
213251 13640
112 684
352605 352605
170540 79579
97881 7234
351636 61429
160727 109865
18033 355259
19528 7427
14927 296745
17720 190
9251 355259
174 120790
895515 57522
376175 139996
112 6558
18407 4758
799 799
94475 160727
227909 249682
181265 16097
7548 13986
13986 259049
9309 5773
241873 287115
7548 259049
38299 183830
12603 140258
449483 12554
1347 2553
94475 160727
59476 91894
1996 183830
52067 422799
47035 208171
2553 160749
2553 230928
582674 259049
217 18033
16707 2553
422799 13986
243 1574
36082 6991419
2553 1063
4612 4583
